file,speaker,session,emotion,min_pitch,max_pitch,mean_pitch,min_intensity,max_intensity,mean_intensity
cc_001_contempt_2802.01_One-thousand-eight.wav,cc,001,contempt,82.6653704461721,225.84865486899207,150.67514203676484,44.522588523808636,77.62842963866984,62.946067040668545
cc_001_contempt_2806.52_One-thousand-eight.wav,cc,001,contempt,82.68620751256661,141.77928314318058,108.43229740809075,15.383655240890517,67.62588928158715,51.343975190925505
cc_001_contempt_2812.29_Six-hundred-three.wav,cc,001,contempt,83.69693095725441,234.28289677879891,153.63252683776724,38.76406183959175,75.54787425215184,61.179310804573035
cc_001_contempt_2819.03_Six-hundred-three.wav,cc,001,contempt,83.2175217931599,121.75918894799351,103.37685999619264,22.354350593496704,71.72962449293964,55.50760341679055
cc_001_contempt_2823.71_Thirty-seven.wav,cc,001,contempt,94.52267903292338,159.40574165507348,119.48219241754823,28.485357099548352,70.89822113754244,54.12600445568529
cc_001_contempt_2827.95_Thirty-seven.wav,cc,001,contempt,99.52264613676726,225.6850439349934,150.87507446624195,41.3052007140005,76.58969073521949,60.04906920483579
cc_001_contempt_2833.43_Two-hundred-ten.wav,cc,001,contempt,99.04089527420082,205.85214788907044,131.51344861756,20.63127544343058,71.85487947138414,49.79460457862054
cc_001_despair_1530.19_December-fourth.wav,cc,001,despair,90.33279682087078,591.6244936132472,252.75957662919828,36.93106480546462,73.7849914834649,60.12006041664034
cc_001_despair_1542.51_March-eleventh.wav,cc,001,despair,85.48576025027121,382.0497035990282,128.74483341634516,46.114604978350904,75.9816394402983,65.10072356450335
cc_001_despair_1544.87_March-eleventh.wav,cc,001,despair,96.100346579904,385.28775252562434,130.88671842773533,38.512373401976625,75.07936855699587,63.045399686328125
cc_001_despair_1550.11_November-nine.wav,cc,001,despair,76.02658781156013,130.86978135886545,112.79019650936473,33.03051450963514,74.7597226932858,65.2562479506329
cc_001_despair_1555.50_Eight-hundred-six.wav,cc,001,despair,90.9069545253491,580.1472745849162,127.60800530191614,37.284583608148786,79.49522605354518,63.69552957505732
cc_001_despair_1560.81_Five-hundred-twelve.wav,cc,001,despair,78.80164959831974,150.72125368741794,107.65821097397856,38.23404946038742,77.42476934827094,60.833652191875494
cc_001_despair_1566.00_Four-thousand-six.wav,cc,001,despair,147.66062442472338,268.4485850174803,193.23387438891834,36.60298208879985,78.03069026187133,63.55291792835551
cc_001_despair_1575.08_Nineteen-hundred.wav,cc,001,despair,87.05491012596804,539.2880714504303,140.45680922586365,31.973095840103532,73.571116207058,57.07739427739628
cc_001_despair_1613.82_Four-thousand-six.wav,cc,001,despair,100.61666036324056,493.7400299073819,146.6083781261061,38.75906412575121,77.64364841152516,66.24899430043772
cc_001_disgust_166.46_April-second.wav,cc,001,disgust,92.29984107129886,163.05855294405595,127.47728564256795,43.917894786758865,79.52017973453657,67.24636164250079
cc_001_disgust_170.80_April-second.wav,cc,001,disgust,95.88973912032309,203.1098103808038,138.67891634956538,38.79042215895346,84.91194749956696,67.1160588320509
cc_001_disgust_174.29_July--seventh.wav,cc,001,disgust,85.71018753566037,166.09507956852931,134.1728971293312,42.62048868920418,72.72766579434597,62.19550124338638
cc_001_disgust_178.78_July--seventh.wav,cc,001,disgust,102.93467496396322,236.87824719630163,173.18891923860085,31.811296282979832,76.80432637398977,61.83121255697798
cc_001_disgust_183.70_May-seventeenth.wav,cc,001,disgust,89.87743915622981,230.07113759296303,148.19647127216433,24.890189745433982,73.36516557603713,56.53422307634255
cc_001_disgust_186.75_May-seventeenth.wav,cc,001,disgust,105.36830942925243,219.23538822527203,156.09798441234906,37.291378117643184,75.60921853014302,61.349324927822295
cc_001_disgust_191.29_October-twelfth.wav,cc,001,disgust,101.90100220227161,516.4484927860927,187.5276587513269,34.165078719670404,79.10681496832228,60.799079808801196
cc_001_disgust_196.54_October-twelfth.wav,cc,001,disgust,103.97864868580089,255.84646307588318,202.21624218218656,35.01365357304168,84.60311413597017,63.5566717645704
cc_001_disgust_200.72_Eight-thousand-twelve.wav,cc,001,disgust,87.9591194847985,500.0591972119024,177.64668188698184,29.576535425063867,80.41601013919008,63.06394174594315
cc_001_disgust_204.53_Eight-thousand-twelve.wav,cc,001,disgust,77.4458972572498,560.6295463461435,136.6810020892355,40.312091901018796,74.7372700771855,61.416979400241196
cc_001_disgust_207.97_Four-hundred-eight.wav,cc,001,disgust,78.93833699073573,540.9274785677042,137.5577453287249,31.28136852382651,76.2925327782472,59.59031620920095
cc_001_disgust_210.61_Nine-hundred-six.wav,cc,001,disgust,88.44743879566784,135.57460907570862,110.64251447051177,35.016797966076204,73.0606675082019,61.462932615850896
cc_001_disgust_214.66_Nine-hundred-six.wav,cc,001,disgust,80.86766555376924,218.6519690073649,124.20533125250523,25.178036843140763,70.34385003347626,61.60671988441545
cc_001_disgust_218.22_One-thousand-five.wav,cc,001,disgust,95.42122439752954,119.96317085755656,106.74413386275486,32.189612492233,67.98160437458448,53.707675350822846
cc_001_disgust_224.06_One-thousand-five.wav,cc,001,disgust,88.54397541321067,122.94882979546365,101.3892891945487,32.65394388396495,67.77365738210996,55.17157495180187
cc_001_disgust_238.62_Six-hundred-twelve.wav,cc,001,disgust,97.50762199586369,537.9041536729927,130.03429323796448,22.418196636232132,62.43214568652817,48.68974075148256
cc_001_disgust_243.19_Three-hundred-eight.wav,cc,001,disgust,99.15649395772076,529.0932287049664,197.47682772670336,20.04550670165068,68.26817361540827,54.52961010861351
cc_001_disgust_245.66_Three-hundred-eight.wav,cc,001,disgust,109.58712366478406,205.32637170201141,138.0442741431187,22.417091642666858,69.2828565865416,50.49586030251572
cc_001_disgust_249.07_Two-hundred-three.wav,cc,001,disgust,77.35134371526753,599.6186608411487,161.77785329460565,22.231460423310544,63.36447761180145,50.59974925405258
cc_001_disgust_254.20_April-second.wav,cc,001,disgust,85.59172288346906,120.4046663405619,105.22507620856794,31.484987605003077,63.776288855279866,50.142682981634316
cc_001_disgust_258.93_April-second.wav,cc,001,disgust,80.05859561786598,587.5001820495162,125.51516356877381,30.479154687423833,63.08992363065535,49.04333401408582
cc_001_disgust_555.65_April-second.wav,cc,001,disgust,83.17325651616609,575.5797806703605,126.46038998338439,24.302440936773273,67.56750653872098,54.94224699050053
cc_001_disgust_559.39_April-second.wav,cc,001,disgust,75.6167698538359,170.38974796631382,118.83333053974782,38.649630979924034,75.21502210728231,59.00265396390277
cc_001_disgust_564.08_July--seventh.wav,cc,001,disgust,105.42869012628131,173.6271147649833,139.23637353607913,37.940044680231225,72.47290552149505,61.80028417508953
cc_001_disgust_569.71_May-seventeenth.wav,cc,001,disgust,77.66687439715906,581.9198479778339,132.36885168220425,37.75979957612189,70.64434058257197,57.410808825209436
cc_001_disgust_577.33_October-twelfth.wav,cc,001,disgust,75.71149961036181,128.25402688537227,104.96651219722044,30.14976337941361,74.82736339303075,58.206801076903
cc_001_disgust_585.45_Eight-thousand-twelve.wav,cc,001,disgust,84.67086893876743,140.8921552443928,106.8818277247531,34.776958390176766,69.00423042457015,58.92106746681571
cc_001_disgust_589.13_Eight-thousand-twelve.wav,cc,001,disgust,86.35944394842664,155.3944620423018,112.49974889222771,36.48082487584342,76.41645126074182,61.0591469300127
cc_001_disgust_592.58_Four-hundred-eight.wav,cc,001,disgust,99.34934329775695,459.0885834495813,142.85161188514832,36.51977880572478,79.57218823669207,63.32954383081226
cc_001_disgust_594.72_Four-hundred-eight.wav,cc,001,disgust,96.36409993670667,492.61464026661406,167.95316283554422,32.402903990653236,79.1721891807095,61.15289526515373
cc_001_disgust_606.13_Nine-hundred-six.wav,cc,001,disgust,99.2891293778503,180.6738808566826,139.18982746975695,29.462339287832574,74.47258526654511,63.88159331638763
cc_001_elation_1811.06_December-ninth.wav,cc,001,elation,213.7072998995362,293.8331621328613,253.20174434718868,24.346710735832715,66.44340446014093,50.416274060370874
cc_001_elation_1816.29_March-seventeenth.wav,cc,001,elation,158.3995645725092,263.5371023763659,203.3053254937222,26.4137070699475,65.13073771958571,49.37096992586885
cc_001_elation_1820.15_November-sixth.wav,cc,001,elation,173.14887654173998,509.30173772504685,235.19233389131958,11.970817065972582,66.69089738871364,50.435710370072066
cc_001_elation_1823.70_November-sixth.wav,cc,001,elation,167.33583944002976,368.6629949699292,272.176219071696,18.135181535574162,62.772305757490756,50.97867465307877
cc_001_elation_1827.36_Eight-hundred-ten.wav,cc,001,elation,189.3915174416723,323.7072456945045,285.54992684255444,20.785207649593893,65.64498630391968,51.654986423586166
cc_001_elation_1830.04_Eight-hundred-ten.wav,cc,001,elation,164.41075284492226,362.99921357621696,289.6494984834325,26.171849202070607,66.77860652675305,50.91969658604973
cc_001_elation_1833.68_Five-hundred-two.wav,cc,001,elation,149.479649286756,357.72516947204866,291.2421938137702,26.12344226877509,68.7911751908421,49.70634962359916
cc_001_elation_1838.25_Four-thousand-ten.wav,cc,001,elation,132.2192701365379,305.6753071912705,244.88360042203536,26.15460796979272,70.14719869278576,51.68177770880844
cc_001_elation_1841.65_Four-thousand-ten.wav,cc,001,elation,138.88355691738062,241.82484319604006,198.1362891476711,25.489298933471947,68.13809276002117,50.05145561750511
cc_001_elation_1847.93_Nineteen-hundred.wav,cc,001,elation,100.18094015306076,198.37282867710877,153.94672723140542,25.396575526058008,61.745875692473916,47.76522731160578
cc_001_elation_1857.38_Nineteen-hundred.wav,cc,001,elation,99.98182235422782,253.38058871838066,184.78406074184068,23.05045531815256,61.141977119534666,48.23232467433858
cc_001_elation_1859.45_Nineteen-hundred.wav,cc,001,elation,182.77893427760236,445.648071013247,284.91528459064426,28.84913821539369,69.65269036119342,54.790278862241664
cc_001_elation_1862.69_Seventy-one.wav,cc,001,elation,206.81294302317352,298.94440244048906,265.84861591289854,25.19199286653207,72.59848203548616,56.49654629991395
cc_001_elation_1865.81_Ten-thousand-five.wav,cc,001,elation,192.29977819980238,581.6289704343601,234.98574642771882,33.81484454253788,81.64578260788466,66.36560561232663
cc_001_elation_1869.32_Ten-thousand-five.wav,cc,001,elation,201.02605243744938,338.02732664270485,287.8806457101318,39.199975097664144,86.5258569217207,66.67309079009603
cc_001_elation_1873.62_Three-thousand-ten.wav,cc,001,elation,187.11061875001838,337.39621953453616,274.3953517325301,27.49035601793667,70.65184066667457,55.82915292908215
cc_001_happy_1907.27_April-thirteenth.wav,cc,001,happy,98.66106935731216,553.5532227802762,165.3488133938156,6.5404533127486175,61.13757107596455,39.131762505521415
cc_001_happy_1912.02_April-thirteenth.wav,cc,001,happy,91.54996246579745,176.58843663392946,129.89278318470647,27.71772335161076,65.71857554689292,49.10008138113672
cc_001_happy_1916.05_June-eleventh.wav,cc,001,happy,82.84493056083228,203.93942568618698,133.35423076062446,33.030176248023025,71.69875568557205,57.58327775972104
cc_001_happy_1929.61_June-eleventh.wav,cc,001,happy,97.77140171623702,128.4695784156664,112.94215412017837,17.106574156156352,67.81111262593386,52.943815991006396
cc_001_happy_1932.80_June-eleventh.wav,cc,001,happy,95.63021024812221,147.37341570468718,128.1609768500771,22.199880231717614,74.96531367547705,56.678027214198515
cc_001_happy_1937.63_May-twentieth.wav,cc,001,happy,90.31626611562815,138.18415122838675,113.37694947712637,26.280963560721062,73.72567489070883,56.685378544448604
cc_001_happy_1940.11_May-twentieth.wav,cc,001,happy,93.48502165976686,295.4833883403716,191.65581411497777,37.035929314929675,82.19424677055856,64.34444486968685
cc_001_happy_1943.35_September-first.wav,cc,001,happy,121.48762265737992,229.14967433854773,206.38499186652476,28.747359549233018,77.92885116001491,66.4776235377902
cc_001_happy_1945.63_September-first.wav,cc,001,happy,185.33528760170162,289.7755434649878,252.9529128116999,24.19182521424879,83.51351673090178,67.58450186557316
cc_001_happy_1949.49_September-first.wav,cc,001,happy,146.9907507872345,343.449256860342,253.511051172938,20.199063957583267,82.6562803643659,63.242096458083935
cc_001_happy_1953.93_September-first.wav,cc,001,happy,88.17797568582064,146.31637657402777,119.34698488050981,30.305254258230413,71.41522444810826,55.561978854184964
cc_001_happy_1964.00_Four-hundred-nine.wav,cc,001,happy,79.53007040739195,252.19515397403202,121.55845372075666,33.34550153854062,74.50574766607012,55.150891572277295
cc_001_happy_1967.33_Four-hundred-nine.wav,cc,001,happy,97.49132927859893,172.8838230933016,146.05835069514515,22.107593633497093,74.91926468245099,56.05373177788548
cc_001_happy_1972.88_Nine-hundred-twelve.wav,cc,001,happy,106.32724236252902,147.41306303482975,125.3765548216442,35.28629780663989,72.2419695570147,57.23857958268789
cc_001_happy_1976.26_Nine-hundred-twelve.wav,cc,001,happy,88.49420918850727,143.5782109574548,124.73099708968553,28.917984961867038,71.52292465510469,56.25591489981787
cc_001_happy_1980.64_One-thousand-one.wav,cc,001,happy,98.37217326406937,168.07025294842083,135.01903162075695,24.026066483538422,72.37220021150718,57.26082640865953
cc_001_happy_1991.36_One-thousand-one.wav,cc,001,happy,96.81461573010712,235.32685107356363,167.62341217824837,22.695325353654123,79.82818883181997,61.186771816166754
cc_001_happy_1995.58_Six-thousand-five.wav,cc,001,happy,85.51848094332728,230.6349321170659,146.4393237921379,27.267999658686985,78.46493483374913,60.66706654524065
cc_001_happy_2001.20_Three-hundred-nine.wav,cc,001,happy,97.27816802030941,463.2223545778737,220.6380395897798,25.33424339009546,73.98351642477152,58.902271063012485
cc_001_happy_2007.05_Three-hundred-nine.wav,cc,001,happy,89.85148853855192,197.6122315003472,155.5048408784792,38.05128372005656,73.9425827022421,58.54671098789325
cc_001_happy_2013.67_Two-thousand-eight.wav,cc,001,happy,120.75726731118579,200.6155445988071,160.98758632356416,24.076546654614546,72.64401646863584,58.97551637948573
cc_001_happy_2016.27_Two-thousand-eight.wav,cc,001,happy,151.5348240147745,275.04305177097797,241.8987537229839,36.12802783931945,80.66503275684481,66.76767913955585
cc_001_happy_2019.77_Two-thousand-eight.wav,cc,001,happy,109.85561316135879,436.94836933910756,236.6288589113667,21.986713699473892,67.11874131617272,53.908050944657155
cc_001_hot-anger_1047.65_December-tenth.wav,cc,001,hot-anger,169.81347723256903,433.624543233117,359.58771611958053,29.575838620205417,86.53119086971627,63.79305896198774
cc_001_hot-anger_1054.45_December-tenth.wav,cc,001,hot-anger,174.59710639401317,354.65974142254083,281.504421261106,26.990746406926725,75.64050462920952,56.16821966264974
cc_001_hot-anger_1061.50_December-tenth.wav,cc,001,hot-anger,142.11458165197408,321.6102582012542,245.2363356344271,25.36951582101572,73.71530376484036,55.25598433522411
cc_001_hot-anger_1068.87_March-thirty-first.wav,cc,001,hot-anger,148.70803321012292,332.4836783277267,252.33403361487424,31.231235162318804,80.25740560016622,54.744499221597344
cc_001_hot-anger_1074.28_November-third.wav,cc,001,hot-anger,155.37680072009522,333.12467387740696,253.56287380468024,38.55796176991841,80.20444184018831,61.15682901034714
cc_001_hot-anger_1080.27_Eight-hundred-twelve.wav,cc,001,hot-anger,95.44117815552885,413.7248098726752,311.98222523280435,28.31265194336226,83.14350929306791,60.647983298255866
cc_001_hot-anger_1086.84_Five-thousand-five.wav,cc,001,hot-anger,237.26490551034172,510.4343810703529,400.50823411518684,28.96080252132366,84.15984663489597,62.456676023161236
cc_001_hot-anger_1094.30_Four-thousand-twelve.wav,cc,001,hot-anger,96.61027323854624,426.9474449303624,326.8439439286548,31.875771001344177,72.1595515291803,55.8990870161076
cc_001_hot-anger_1100.02_One-hundred-five.wav,cc,001,hot-anger,117.37348117647772,404.6364582686419,316.30331778003966,30.16012531879804,83.63110310225288,62.405424492527025
cc_001_hot-anger_1104.44_Seventy-three.wav,cc,001,hot-anger,136.51744704219598,428.7484764671222,325.37561791573665,30.518621151643334,80.4421067110132,62.57108719247416
cc_001_hot-anger_1111.36_Ten-thousand-nine.wav,cc,001,hot-anger,147.72113972568724,405.4405009580944,302.3997915525527,23.27489902217415,77.98613271044327,63.92063598528177
cc_001_hot-anger_1114.95_Ten-thousand-nine.wav,cc,001,hot-anger,207.96170199001193,392.07316851664376,325.0603630086269,34.85667023984178,82.09266655399412,62.674023203260944
cc_001_hot-anger_1120.14_Three-thousand-twelve.wav,cc,001,hot-anger,89.5607973737715,402.9811258602434,316.9143554425952,36.081860473193956,85.38563356300513,63.337111184079674
cc_001_hot-anger_1125.02_Three-thousand-twelve.wav,cc,001,hot-anger,170.45808956769093,433.471233506496,344.0130514183459,34.04614155555395,83.56959262287292,61.898811766969914
cc_001_interest_2080.31_August-fifteenth.wav,cc,001,interest,156.38893799176952,254.57570549153291,199.4395479989878,29.773838030165862,70.72063442334552,54.89532452591731
cc_001_interest_2083.38_August-fifteenth.wav,cc,001,interest,127.36849399087998,276.20289340985255,203.86766020897116,33.7432760602307,77.88024856547266,56.598203639944145
cc_001_interest_2087.72_June-thirteenth.wav,cc,001,interest,181.4990496541267,301.8371386160462,230.34344668525867,25.394587064673892,73.00209751432122,53.81659719680575
cc_001_interest_2096.48_May-twenty-fifth.wav,cc,001,interest,169.7198755404467,381.20173737696894,275.5919969166292,21.73586484925389,69.5163208623936,56.1964837915201
cc_001_interest_2099.48_May-twenty-fifth.wav,cc,001,interest,162.9625924094113,365.1242376099659,236.15549313986577,22.143359748783848,70.98085561983308,57.06648985893088
cc_001_interest_2103.43_September-ninth.wav,cc,001,interest,108.98449191899557,595.4609375931121,207.77366277910758,13.14118198387321,69.68842383668122,53.353091859847986
cc_001_interest_2105.31_September-ninth.wav,cc,001,interest,119.63690035820979,556.2199520868996,287.3056200077282,26.06178160330797,74.2006250557625,56.29186053284704
cc_001_interest_2109.05_Fifteen-hundred.wav,cc,001,interest,99.60075863383481,304.961545968598,219.83561560126097,30.132505667188887,70.12875450602291,56.665150608359035
cc_001_interest_2114.58_Four-hundred-six.wav,cc,001,interest,148.73558757078467,315.3262837683529,208.67105668918123,19.876005979553604,73.4205119088616,58.89796414199036
cc_001_interest_2121.71_Nine-thousand-eight.wav,cc,001,interest,107.80953950720861,266.81716327701474,226.70398878894247,15.465359514117178,70.7630174962014,54.3578621677469
cc_001_interest_2126.93_One-thousand-ten.wav,cc,001,interest,100.99796004573618,246.74961362560023,203.91088423072318,26.073354054753082,70.75244241759472,57.50966665115863
cc_001_interest_2131.43_One-thousand-ten.wav,cc,001,interest,176.55826888991172,397.45302871594913,271.7459442059147,34.294775924119364,71.88760881473905,57.2565380850919
cc_001_interest_2134.74_Six-thousand-nine.wav,cc,001,interest,122.12346919826382,263.28171621289937,225.38606910589357,13.11836662587909,72.63889342079749,54.92856662072641
cc_001_interest_2136.99_Six-thousand-nine.wav,cc,001,interest,134.0644238725216,343.8880536316314,274.43672255156497,27.8727828727177,72.44996646678865,58.91113018954778
