file,speaker,session,emotion,min_pitch_z,max_pitch_z,mean_pitch_z,min_intensity_z,max_intensity_z,mean_intensity_z
cc_001_boredom_2243.67_October-sixth.wav,cc,001,boredom,-0.9518656958766568,-0.37166759265127963,-0.7029910502699737,-1.635154452481708,0.8930705334603216,-0.19343349481494665
cc_001_boredom_2248.50_Eight-thousand-six.wav,cc,001,boredom,-1.0557271757082534,-0.8139505491301006,-0.8963236514346298,-1.9633607783302602,0.5953862354563403,-0.46527705880870796
cc_001_boredom_2252.08_Eight-thousand-six.wav,cc,001,boredom,-0.9661630157357912,-0.7395881781148748,-0.86895386569184,-2.5048329978653445,0.7771946284506729,-0.5598698199931652
cc_001_boredom_2258.71_Five-thousand-twelve.wav,cc,001,boredom,-0.9961012780249842,4.4726879439040585,-0.4149387809669034,-1.2549459050288667,0.6151372722795488,-0.20699452267700277
cc_001_boredom_2264.52_Nine-hundred-four.wav,cc,001,boredom,-0.9761496120210152,-0.10577932906377271,-0.8044392793318645,-2.432128438485985,0.6648072675739891,-0.21384281117686474
cc_001_boredom_2266.98_Nine-hundred-four.wav,cc,001,boredom,-1.0652795537623367,-0.49056730926421444,-0.808731330754563,-3.0215423806944965,0.741515741548555,-0.2765304620483797
cc_001_boredom_2278.62_Six-hundred-six.wav,cc,001,boredom,-0.9830666008110722,0.4394643219464499,-0.5440111086461078,-2.085471943077866,0.6806121051236338,-0.14553047229615973
cc_001_boredom_2281.93_Six-hundred-six.wav,cc,001,boredom,-0.9312963012704488,2.712482184931627,-0.4268648479486654,-1.8532563088503349,0.8633274258017233,-0.055528889387477215
cc_001_boredom_2286.98_Thirteen-hundred.wav,cc,001,boredom,-1.0625913601733497,-0.3185156198097447,-0.6846667601299419,-2.036175573952296,0.9260069752596338,-0.37102754032629737
cc_001_boredom_2292.02_Two-hundred-one.wav,cc,001,boredom,-0.878390550072635,-0.21311221471817177,-0.6017786552675431,-2.139281705723797,1.0796109180329927,-0.0684151155195585
cc_001_boredom_2295.60_Two-hundred-one.wav,cc,001,boredom,-1.08910755571905,-0.7503954580074105,-0.9352519700162327,-2.0138510394118962,0.6302635676321923,-0.15773634631287292
cc_001_cold-anger_1388.40_December-eighth.wav,cc,001,cold-anger,-0.11700475434034173,0.9806492766894335,0.40050308514622734,-0.3741021097733277,1.8285579661050437,0.7522011991719136
cc_001_cold-anger_1391.22_December-eighth.wav,cc,001,cold-anger,-0.007409626372528234,1.0493180851108428,0.5194418438980625,-0.819821836397979,1.905874713951327,0.7956300925459695
cc_001_cold-anger_1397.67_June-twenty-ninth.wav,cc,001,cold-anger,0.3322284037708629,1.1813961456019253,0.7254732868972119,-1.3186029610014909,1.7440972600064717,0.5271512620902301
cc_001_cold-anger_1399.92_June-twenty-ninth.wav,cc,001,cold-anger,-0.922969770810131,0.7469250540040423,0.40912661949456736,-1.495817954101401,1.497145456585119,0.52157137204434
cc_001_cold-anger_1406.60_November-fifth.wav,cc,001,cold-anger,-0.15445164012217338,1.6535774150196447,0.6923008616346317,-0.582357783279838,1.3936898983259547,0.23317126692700246
cc_001_cold-anger_1411.82_Eight-hundred-four.wav,cc,001,cold-anger,-0.6061013593273936,3.797129843394034,0.8139013893971244,-0.5811794737215011,1.423240855191501,0.5195345512446177
cc_001_cold-anger_1414.97_Five-hundred-six.wav,cc,001,cold-anger,-0.15747062793705827,1.5865389490934347,0.7819824691808487,-1.522412989934895,2.025520475979496,0.6842517443366246
cc_001_cold-anger_1417.61_Four-thousand-four.wav,cc,001,cold-anger,-1.069007831677931,1.581208727861587,0.2806158041275489,-0.994942348346887,1.7512023768397327,0.5207201801681228
cc_001_cold-anger_1420.86_Nine-thousand-three.wav,cc,001,cold-anger,-0.7994142746132927,1.2682628554469457,0.48617540827119443,-1.5064592969718826,1.8495027049491302,0.6605452276100325
cc_001_cold-anger_1424.95_Seventy-five.wav,cc,001,cold-anger,-0.46214363032690947,1.6159504546417536,0.980736292833033,-0.8063178730385984,1.934439129651123,0.608861741937465
cc_001_cold-anger_1426.72_Seventy-five.wav,cc,001,cold-anger,0.23373294313936052,1.609650006566517,1.2235935043997532,-0.7599835128127796,1.7354847355467335,0.5868479963263482
cc_001_cold-anger_1433.70_Sixteen-hundred.wav,cc,001,cold-anger,-1.0081383598757574,1.4329794213504035,0.21927907005402075,-1.5021107363482806,1.311197128376126,0.5124262664280789
cc_001_cold-anger_1439.72_Three-thousand-four.wav,cc,001,cold-anger,0.6576525684851527,4.573741466748824,1.8404317205900187,-1.2600804078960925,1.5934033655063184,0.5417875435323821
cc_001_cold-anger_1442.35_Three-thousand-four.wav,cc,001,cold-anger,-1.0052459624695962,2.231740711013749,1.178849599993895,-1.1877636140578045,1.6780944861391915,0.598644490368426
cc_001_cold-anger_1451.16_December-eighth.wav,cc,001,cold-anger,0.3201288311514653,1.6860410266635304,0.9631629603476081,-1.4087348073554906,1.1724343723565147,0.3783729601639723
cc_001_contempt_2678.58_April-nineteenth.wav,cc,001,contempt,0.007613019514317146,2.000530219371264,1.112044859125032,-1.1651753247804417,1.8158665017449531,0.7927794721671715
cc_001_contempt_2718.74_July-second.wav,cc,001,contempt,-0.649088079481696,-0.030318931016843464,-0.435201405848515,-1.8235173293728393,1.153545921854957,0.15466741531369008
cc_001_contempt_2721.97_July-second.wav,cc,001,contempt,-0.9574195936662424,0.17360465104041495,-0.7534172637804604,-2.069282591572732,0.382682212075703,-0.3665199767531188
cc_001_contempt_2726.28_July-second.wav,cc,001,contempt,-0.9697788344620194,-0.7783161009665764,-0.8981429251357093,-1.8843994550507994,0.48467661893260006,-0.2371072569538255
cc_001_contempt_2731.68_May-eleventh.wav,cc,001,contempt,-0.9900366896882273,-0.21429371698322028,-0.6849111121046609,-2.329161712665224,0.7107947545182078,-0.13706733616819716
cc_001_contempt_2764.35_May-eleventh.wav,cc,001,contempt,-1.119604175175626,-0.08205920370799223,-0.6414142556706681,-1.8985581710020183,1.1580025488212502,0.019291780170425894
cc_001_contempt_2767.51_October-third.wav,cc,001,contempt,-0.8116830174380292,0.34172718847486366,-0.4788842424397173,-1.3784048066572803,1.4664021080469574,0.3781030132438233
cc_001_contempt_2769.96_October-third.wav,cc,001,contempt,-1.0738777443601373,0.46702284428822166,-0.6994173466535413,-2.217022648647101,0.898966591179053,-0.22512802804320872
cc_001_contempt_2774.89_Eight-thousand-three.wav,cc,001,contempt,-1.006082899008071,0.4400358324591777,-0.6148269322466575,-1.6634474424010854,1.205472395621584,-0.15951860324920392
cc_001_contempt_2777.67_Eight-thousand-three.wav,cc,001,contempt,-1.0554989805321315,1.199714897933869,-0.3633233435175454,-0.9129847868256028,1.4864131390134894,0.26834121058253346
cc_001_contempt_2781.00_Forty-seven.wav,cc,001,contempt,-0.9296165299062245,4.337613769321457,0.044825683107110825,-0.8753395350340863,1.4457119417050452,0.4579668804609136
cc_001_contempt_2782.77_Forty-seven.wav,cc,001,contempt,-0.9228729698189126,1.9333776198901413,0.4332751915564604,-1.176508317327413,1.6389609568455579,0.5424947683049524
cc_001_contempt_2785.30_Forty-seven.wav,cc,001,contempt,-0.9332284167722162,-0.36292337279346015,-0.6593843020390122,-2.138534063901233,0.6933987408657056,-0.3285865130959439
cc_001_contempt_2791.65_Nine-hundred-one.wav,cc,001,contempt,-0.9664760822804871,-0.035260530653661804,-0.641798740631536,-2.0503390959928454,0.9060275446598185,-0.20723776272336875
cc_001_contempt_2796.78_Nine-hundred-one.wav,cc,001,contempt,-0.9861828881750284,0.42688000076175237,-0.29588629432253505,-1.2083817290743473,1.4337103165871916,0.3562925119552505
cc_001_contempt_2802.01_One-thousand-eight.wav,cc,001,contempt,-1.0464833385196128,0.519464905937663,-0.30268295108237997,-0.748463241936284,1.4026394255978827,0.44863045658586287
cc_001_contempt_2806.52_One-thousand-eight.wav,cc,001,contempt,-1.0462554504133186,-0.3999740187758078,-0.7646789770417548,-2.6418100050199698,0.7527090652851224,-0.305233208752498
cc_001_contempt_2812.29_Six-hundred-three.wav,cc,001,contempt,-1.0352015022501597,0.6117074212929334,-0.27033901124343407,-1.1226323219034147,1.2674521567904333,0.3338327675870585
cc_001_contempt_2819.03_Six-hundred-three.wav,cc,001,contempt,-1.040444641782241,-0.6189271702222066,-0.8199686246569603,-2.188878411603119,1.0193555380138135,-0.03469509578915328
cc_001_contempt_2823.71_Thirty-seven.wav,cc,001,contempt,-0.9168038746055133,-0.20719926944690784,-0.643829928486619,-1.7905068854401196,0.9653338332219982,-0.12446660168095916
cc_001_contempt_2827.95_Thirty-seven.wav,cc,001,contempt,-0.8621208874106714,0.5176755472433012,-0.300496356200081,-0.9575179364283501,1.3351457764158194,0.2603935907445921
cc_001_contempt_2833.43_Two-hundred-ten.wav,cc,001,contempt,-0.8673896373247603,0.30076972006654384,-0.5122480570344407,-2.3008378552194064,1.027494171837346,-0.40590593431669186
cc_001_despair_1530.19_December-fourth.wav,cc,001,despair,-0.962627231157885,4.5198343265399865,0.8137807603126709,-1.2417341080810533,1.1529061522616375,0.26500635332490025
cc_001_despair_1542.51_March-eleventh.wav,cc,001,despair,-1.0156376676704093,2.2277841348699594,-0.5425274861689015,-0.6450195375385467,1.2956367134089462,0.5886325601409463
cc_001_despair_1544.87_March-eleventh.wav,cc,001,despair,-0.8995494462307876,2.2631976054612366,-0.5191023979196946,-1.1389861631383489,1.2370102825873777,0.45508474718401476
cc_001_despair_1550.11_November-nine.wav,cc,001,despair,-1.119089509371964,-0.5192876330424258,-0.7170180753193861,-1.4951783301172514,1.216240803639315,0.5987379950310968
cc_001_despair_1555.50_Eight-hundred-six.wav,cc,001,despair,-0.9563478581640766,4.394311776466382,-0.5549605994140402,-1.218763683108645,1.523937378241621,0.4973279311900324
cc_001_despair_1560.81_Five-hundred-twelve.wav,cc,001,despair,-1.088739576062681,-0.3021786432039824,-0.7731449044539003,-1.1570706869875982,1.3894062866956605,0.3113730704825483
cc_001_despair_1566.00_Four-thousand-six.wav,cc,001,despair,-0.3356517335872008,0.9853662581725743,0.16276783447426324,-1.2630517844554694,1.4287769249174282,0.4880615212964624
cc_001_despair_1575.08_Nineteen-hundred.wav,cc,001,despair,-0.9984763942505199,3.947448180088549,-0.41443747879148607,-1.5638857256743695,1.1390092790179613,0.06730446664467611
cc_001_despair_1613.82_Four-thousand-six.wav,cc,001,despair,-0.8501560155035698,3.4493043081951056,-0.3471598034760754,-1.1229570560050692,1.403628288643896,0.6632432076864958
cc_001_disgust_166.46_April-second.wav,cc,001,disgust,-0.9411143185078892,-0.1672496800212014,-0.5563902371116076,-0.7877541424844974,1.525558781834997,0.7280486763824793
cc_001_disgust_170.80_April-second.wav,cc,001,disgust,-0.9018527903881016,0.2707776813722905,-0.4338817053972327,-1.1209195198302306,1.8758971400069377,0.7195820519528656
cc_001_disgust_174.29_July--seventh.wav,cc,001,disgust,-1.01318318064715,-0.13404019222372768,-0.4831625478912458,-0.8720550882795934,1.0842047982490621,0.39986129578756496
cc_001_disgust_178.78_July--seventh.wav,cc,001,disgust,-0.8248046561653601,0.6400919107703386,-0.056457213019211264,-1.5743988993988214,1.3490920553671608,0.3761910811457789
cc_001_disgust_183.70_May-seventeenth.wav,cc,001,disgust,-0.9676073273920166,0.565644803510956,-0.32979135377100494,-2.0241083837024783,1.1256273217303556,0.03201108698214031
cc_001_disgust_186.75_May-seventeenth.wav,cc,001,disgust,-0.7981888005930249,0.4471377950419533,-0.24337511684568153,-1.218322199460872,1.2714380950895678,0.34487969531111495
cc_001_disgust_191.29_October-twelfth.wav,cc,001,disgust,-0.8361095934214041,3.697659259141971,0.1003608405559367,-1.4214582850584934,1.4986997738374919,0.30912667700786994
cc_001_disgust_196.54_October-twelfth.wav,cc,001,disgust,-0.8133870607137594,0.847541016836405,0.26100502140315973,-1.3663208359190437,1.8558302197933207,0.48830543254666475
cc_001_disgust_200.72_Eight-thousand-twelve.wav,cc,001,disgust,-0.9885873554301704,3.518414951849042,-0.00770413669763765,-1.7196059045942285,1.583766732704529,0.4562895458707804
cc_001_disgust_204.53_Eight-thousand-twelve.wav,cc,001,disgust,-1.1035669911968946,4.180852835400009,-0.4557322331397095,-1.0220467006831164,1.2147819105630482,0.34927564814572115
cc_001_disgust_207.97_Four-hundred-eight.wav,cc,001,disgust,-1.0872446712415207,3.96537783373209,-0.44614358218612504,-1.6088317661657496,1.3158374836071784,0.2305854131113592
cc_001_disgust_210.61_Nine-hundred-six.wav,cc,001,disgust,-0.9832467685685623,-0.4678324877483129,-0.7405065637414204,-1.3661165241717337,1.105842093990429,0.3522615286233335
cc_001_disgust_214.66_Nine-hundred-six.wav,cc,001,disgust,-1.0661442425955208,0.4407571319376873,-0.5921745205474634,-2.005405078217179,0.9293127227290435,0.3616043263457517
cc_001_disgust_218.22_One-thousand-five.wav,cc,001,disgust,-0.9069767810174436,-0.6385696263026804,-0.7831418636198346,-1.54981722500268,0.7758221975802335,-0.15164817517594048
cc_001_disgust_224.06_One-thousand-five.wav,cc,001,disgust,-0.9821909794980962,-0.6059164615760119,-0.8417060294113999,-1.5196465825499175,0.7623105236533976,-0.05652905931530802
cc_001_disgust_238.62_Six-hundred-twelve.wav,cc,001,disgust,-0.8841585402603506,3.9323127288884496,-0.5284250904032048,-2.184729917312846,0.41523763046920936,-0.47769615156483847
cc_001_disgust_243.19_Three-hundred-eight.wav,cc,001,disgust,-0.8661253727407391,3.8359505554591697,0.20917161238313006,-2.3388990752509144,0.794442472359858,-0.09824170699746358
cc_001_disgust_245.66_Three-hundred-eight.wav,cc,001,disgust,-0.7520490240649681,0.2950194797335228,-0.4408225773925205,-2.184801715960028,0.8603730505419234,-0.36034077096497846
cc_001_disgust_249.07_Two-hundred-three.wav,cc,001,disgust,-1.1046010920255718,4.607263890590656,-0.18125626868005254,-2.1968633883926834,0.47581732347638445,-0.35359042742279423
cc_001_disgust_254.20_April-second.wav,cc,001,disgust,-1.0144787893830232,-0.6337411361661751,-0.7997552949738669,-1.5956013048957853,0.5025753889577453,-0.3832890076348972
cc_001_disgust_258.93_April-second.wav,cc,001,disgust,-1.0749927730009943,4.474728094490247,-0.5778493175430597,-1.6609568373104902,0.457977758573731,-0.4547208884452877
cc_001_disgust_555.65_April-second.wav,cc,001,disgust,-1.0409287564823493,4.344358605564486,-0.5675116887441343,-2.062298261608421,0.7489155572609143,-0.07142999439754784
cc_001_disgust_559.39_April-second.wav,cc,001,disgust,-1.1235715528872547,-0.08707082380096402,-0.6509263163263915,-1.130067642052068,1.2458245795227496,0.1924011597923096
cc_001_disgust_564.08_July--seventh.wav,cc,001,disgust,-0.7975284368718502,-0.051664813417305125,-0.42778498044710894,-1.1761740973092856,1.0676513598207802,0.3741814622222803
cc_001_disgust_569.71_May-seventeenth.wav,cc,001,disgust,-1.1011502372741095,4.413697825641049,-0.5028927965179449,-1.1878857986647757,0.9488375558086789,0.08896858690391538
cc_001_disgust_577.33_October-twelfth.wav,cc,001,disgust,-1.1225355248583715,-0.5478952749344921,-0.8025831240831209,-1.6823595414092931,1.2206358615733646,0.140689401065193
cc_001_disgust_585.45_Eight-thousand-twelve.wav,cc,001,disgust,-1.024549864536243,-0.40967624331490626,-0.7816359513735982,-1.381700467491813,0.8422688894610398,0.18709995234345453
cc_001_disgust_589.13_Eight-thousand-twelve.wav,cc,001,disgust,-1.0060824779088913,-0.25106930841806285,-0.7201946048842441,-1.2709891362278478,1.323889276561966,0.32602493602612204
cc_001_disgust_592.58_Four-hundred-eight.wav,cc,001,disgust,-0.864016243265942,3.0703328942676147,-0.3882463138433887,-1.268458045047049,1.5289381138185283,0.47354744761936673
cc_001_disgust_594.72_Four-hundred-eight.wav,cc,001,disgust,-0.89666486296592,3.43699629375477,-0.11371894982614977,-1.5359582836266772,1.5029475632884886,0.33211637750616313
cc_001_disgust_606.13_Nine-hundred-six.wav,cc,001,disgust,-0.8646747830008684,0.025403337623368022,-0.42829403938605864,-1.7270259732935271,1.1975836101106023,0.5094177073995648
cc_001_elation_1811.06_December-ninth.wav,cc,001,elation,0.38667892064340564,1.2629889857860628,0.8186166024609631,-2.0594217636962378,0.6758753051970939,-0.36551200878922846
cc_001_elation_1816.29_March-seventeenth.wav,cc,001,elation,-0.21820349555057697,0.931650996293097,0.27291596552377967,-1.9251155150595973,0.5905827757792519,-0.4334322439015288
cc_001_elation_1820.15_November-sixth.wav,cc,001,elation,-0.05689514675641725,3.6194975618005225,0.6216536343270656,-2.863564385960102,0.6919565368142424,-0.36424910483520456
cc_001_elation_1823.70_November-sixth.wav,cc,001,elation,-0.12047041171197757,2.0813781283217696,1.0261341594447702,-2.4630253750886846,0.43734005141352283,-0.32896916998929077
cc_001_elation_1827.36_Eight-hundred-ten.wav,cc,001,elation,0.12074524684908958,1.5897119611438575,1.1723979799045459,-2.2908358746580766,0.6239968641782896,-0.2850247781650287
cc_001_elation_1830.04_Eight-hundred-ten.wav,cc,001,elation,-0.15246111675103644,2.0194352236997277,1.217233639597213,-1.9408305999882374,0.6976555722246134,-0.33280136011163214
cc_001_elation_1833.68_Five-hundred-two.wav,cc,001,elation,-0.3157576600519653,1.9617547469638812,1.2346524218702364,-1.9439759145258704,0.8284252997448189,-0.4116404350203875
cc_001_elation_1838.25_Four-thousand-ten.wav,cc,001,elation,-0.5045287204303182,1.3925026112038412,0.7276438123811396,-1.9419508754289327,0.916535001055523,-0.283283973425818
cc_001_elation_1841.65_Four-thousand-ten.wav,cc,001,elation,-0.4316436191624689,0.6941911958443946,0.21638392392224995,-1.9851803477688383,0.7859902697999683,-0.3892166451671855
cc_001_elation_1847.93_Nineteen-hundred.wav,cc,001,elation,-0.854921343390523,0.21897087855428488,-0.2669027054147977,-1.9912051930020092,0.37064618783716924,-0.5377678265236554
cc_001_elation_1857.38_Nineteen-hundred.wav,cc,001,elation,-0.857099028926789,0.8205725642216398,0.07035501617657469,-2.143647942306323,0.3314069542933776,-0.5074174608740818
cc_001_elation_1859.45_Nineteen-hundred.wav,cc,001,elation,0.04842561094435028,2.923338453267563,1.1654571074120388,-1.7668696509720854,0.884403565774495,-0.08130435599263922
cc_001_elation_1862.69_Seventy-one.wav,cc,001,elation,0.3112776188034443,1.318888931223083,0.9569312556415517,-2.0044982642491833,1.0758108859082975,0.029562980800561318
cc_001_elation_1865.81_Ten-thousand-five.wav,cc,001,elation,0.15255193327185151,4.410516594113982,0.6193942555367506,-1.4442152864612827,1.6636730800071347,0.6708202060535988
cc_001_elation_1869.32_Ten-thousand-five.wav,cc,001,elation,0.24798830964902466,1.746325952167425,1.1978882816092364,-1.0943081911556203,1.9807633734643018,0.6907995258307993
cc_001_elation_1873.62_Three-thousand-ten.wav,cc,001,elation,0.09579981193761665,1.7394237423732786,1.0504040796973957,-1.8551586027436704,0.9493248852459182,-0.013801924362547109
cc_001_happy_1907.27_April-thirteenth.wav,cc,001,happy,-0.8715436678049857,4.103461424036244,-0.1422018586563812,-3.216410577504143,0.33112066487260555,-1.0987404086730235
cc_001_happy_1912.02_April-thirteenth.wav,cc,001,happy,-0.9493154929017757,-0.01927781516787745,-0.5299727390715928,-1.8403850624406295,0.6287784378079202,-0.4510336414662667
cc_001_happy_1916.05_June-eleventh.wav,cc,001,happy,-1.0445195489092536,0.2798509096913403,-0.49211603130965104,-1.495200309182928,1.0173497900359378,0.1001750197448003
cc_001_happy_1929.61_June-eleventh.wav,cc,001,happy,-0.8812736686658265,-0.5455378591103278,-0.715356165168039,-2.5298607129988193,0.7647442354151134,-0.20128110553470224
cc_001_happy_1932.80_June-eleventh.wav,cc,001,happy,-0.90469117186152,-0.3387928404052662,-0.5489129324076006,-2.198915359648786,1.2295993921940718,0.04135498081257249
cc_001_happy_1937.63_May-twentieth.wav,cc,001,happy,-0.9628080220159707,-0.43929278795516924,-0.7106009520951198,-1.933740727625686,1.1490519659123484,0.04183264474069935
cc_001_happy_1940.11_May-twentieth.wav,cc,001,happy,-0.9281523902398119,1.2810369642426622,0.1455091109746152,-1.234920376170201,1.6993103779474406,0.5394921950864923
cc_001_happy_1943.35_September-first.wav,cc,001,happy,-0.6218972009611603,0.5555670645388393,0.30659725848646346,-1.7734828754939058,1.4221597734938303,0.6780987421113379
cc_001_happy_1945.63_September-first.wav,cc,001,happy,0.07638360210388091,1.2186121518892359,0.815895214222559,-2.0694856873852823,1.7850319616717722,0.750019854620419
cc_001_happy_1949.49_September-first.wav,cc,001,happy,-0.3429779200960691,1.8056238104342215,0.8219993889554433,-2.3289214576543773,1.729331717465173,0.467865420810499
cc_001_happy_1953.93_September-first.wav,cc,001,happy,-0.9861937975147984,-0.35035332791364554,-0.6453086486187644,-1.672256283708044,0.9989269141717799,-0.031161968567837962
cc_001_happy_1964.00_Four-hundred-nine.wav,cc,001,happy,-1.0807730784942613,0.8076078563347214,-0.6211225450381945,-1.4747115660871095,1.1997383877473518,-0.057872993538714945
cc_001_happy_1967.33_Four-hundred-nine.wav,cc,001,happy,-0.8843367283226027,-0.05979394869368638,-0.3531752716460408,-2.20491182253644,1.2266072884323231,0.000790429870547339
cc_001_happy_1972.88_Nine-hundred-twelve.wav,cc,001,happy,-0.7877012681309088,-0.33835923066314827,-0.579365235585511,-1.3486053597846028,1.052645942272266,0.07777772841673469
cc_001_happy_1976.26_Nine-hundred-twelve.wav,cc,001,happy,-0.9827352562446572,-0.3802997400076984,-0.5864254870745836,-1.762396228307002,1.005924899867422,0.013927587492073672
cc_001_happy_1980.64_One-thousand-one.wav,cc,001,happy,-0.8747032288659554,-0.11243837397233053,-0.4739086546957934,-2.080256114469767,1.0611078782581709,0.07922324996460109
cc_001_happy_1991.36_One-thousand-one.wav,cc,001,happy,-0.8917377206767934,0.6231248042770599,-0.11732532374739785,-2.166723054982163,1.5455721440840442,0.33431755822826464
cc_001_happy_1995.58_Six-thousand-five.wav,cc,001,happy,-1.0152798122681177,0.5718108378271293,-0.3490086948362819,-1.8696065473183354,1.4569926302271854,0.3005489132709598
cc_001_happy_2001.20_Three-hundred-nine.wav,cc,001,happy,-0.8866680025320911,3.1155425824475715,0.4624781292904006,-1.9952553188839324,1.165805614001186,0.1858786272539983
cc_001_happy_2007.05_Three-hundred-nine.wav,cc,001,happy,-0.9678911407181259,0.21065247869015166,-0.24986213157871293,-1.1689461705373299,1.163145882764646,0.16277556748264202
cc_001_happy_2013.67_Two-thousand-eight.wav,cc,001,happy,-0.6298848559225129,0.2434987211342122,-0.18989915727520854,-2.0769760881359645,1.07876955535497,0.19063785373319667
cc_001_happy_2016.27_Two-thousand-eight.wav,cc,001,happy,-0.2932808935050414,1.0574877608842814,0.6949995308423045,-1.2939126633399314,1.599947358209705,0.6969455485261516
cc_001_happy_2019.77_Two-thousand-eight.wav,cc,001,happy,-0.7491126432052103,2.828192692232419,0.6373644335473077,-2.2127661811563124,0.7197563504620033,-0.1386284644575135
cc_001_hot-anger_1047.65_December-tenth.wav,cc,001,hot-anger,-0.09337330629727937,2.7918411049885683,1.9821248038785524,-1.7196511805557897,1.9811099548945075,0.5036650522938617
cc_001_hot-anger_1054.45_December-tenth.wav,cc,001,hot-anger,-0.04105633565580825,1.9282291738357946,1.1281536228292892,-1.8876215014581441,1.2734709572338998,0.008229455312078271
cc_001_hot-anger_1061.50_December-tenth.wav,cc,001,hot-anger,-0.396306969836884,1.5667779022071515,0.7315015607826361,-1.9929634387296193,1.1483780861446178,-0.05104443050873238
cc_001_hot-anger_1068.87_March-thirty-first.wav,cc,001,hot-anger,-0.32419656998107715,1.6856969033107625,0.8091267370521488,-1.6120892580173394,1.5734611601684458,-0.08427895817136397
cc_001_hot-anger_1074.28_November-third.wav,cc,001,hot-anger,-0.25126246446009437,1.6927072597205417,0.8225661559459265,-1.136023989196057,1.5700197588466718,0.33237197861744594
cc_001_hot-anger_1080.27_Eight-hundred-twelve.wav,cc,001,hot-anger,-0.9067585533630405,2.5742043001997463,1.4614792887181747,-1.801728667145646,1.7609901624082989,0.2993089501070045
cc_001_hot-anger_1086.84_Five-thousand-five.wav,cc,001,hot-anger,0.6443206649193766,3.6318849076092734,2.429658980621388,-1.7596140918844632,1.8270282358569003,0.4168315266153252
cc_001_hot-anger_1094.30_Four-thousand-twelve.wav,cc,001,hot-anger,-0.8939725469501092,2.7188158883411373,1.6240169927190173,-1.570209555947892,1.0472907048411324,-0.00925785008181603
cc_001_hot-anger_1100.02_One-hundred-five.wav,cc,001,hot-anger,-0.666892206177292,2.474808003371412,1.5087376493274949,-1.6816862585474157,1.7926723160189528,0.4135013800143074
cc_001_hot-anger_1104.44_Seventy-three.wav,cc,001,hot-anger,-0.45752098061687535,2.738513174826568,1.6079583965533488,-1.6583924434270616,1.5854623973779454,0.42426556735305637
cc_001_hot-anger_1111.36_Ten-thousand-nine.wav,cc,001,hot-anger,-0.33498989774729004,2.483601552444492,1.3566793795688157,-2.129064369312149,1.4258817298549273,0.5119545645334602
cc_001_hot-anger_1114.95_Ten-thousand-nine.wav,cc,001,hot-anger,0.3238412158369711,2.337407456854726,1.6045105578595016,-1.376521068126801,1.692710047991698,0.430953992112317
